packet_id,timestamp,dpid,in_port,eth_src,eth_dst,protocol,src_ip,dst_ip,src_port,dst_port,ttl,packet_len,tcp_flags,icmp_type,icmp_code,arp_opcode,arp_src_ip,arp_dst_ip,info
3085,2026-04-18T10:19:27.524,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3086,2026-04-18T10:19:27.629,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50664,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50664 → 10.0.0.6:5001 [ACK]
3087,2026-04-18T10:19:27.732,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50664,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50664 → 10.0.0.6:5001 [ACK]
3088,2026-04-18T10:19:27.820,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,74,SYN,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [SYN]
3089,2026-04-18T10:19:27.885,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3090,2026-04-18T10:19:27.946,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,126,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3091,2026-04-18T10:19:28.004,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50664,5001,64,66,FIN|ACK,,,,,,TCP 10.0.0.1:50664 → 10.0.0.6:5001 [FIN|ACK]
3092,2026-04-18T10:19:28.056,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3093,2026-04-18T10:19:28.118,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50664,64,66,FIN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50664 [FIN|ACK]
3094,2026-04-18T10:19:28.201,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50664,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50664 → 10.0.0.6:5001 [ACK]
3095,2026-04-18T10:19:28.280,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50664,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50664 → 10.0.0.6:5001 [ACK]
3096,2026-04-18T10:19:28.344,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,74,SYN,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [SYN]
3097,2026-04-18T10:19:28.407,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3098,2026-04-18T10:19:28.513,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3099,2026-04-18T10:19:28.645,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3100,2026-04-18T10:19:28.750,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50664,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50664 → 10.0.0.6:5001 [ACK]
3101,2026-04-18T10:19:28.840,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50664,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50664 → 10.0.0.6:5001 [ACK]
3102,2026-04-18T10:19:28.906,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,74,SYN,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [SYN]
3103,2026-04-18T10:19:28.972,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3104,2026-04-18T10:19:29.027,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,126,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3105,2026-04-18T10:19:29.094,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3106,2026-04-18T10:19:29.171,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3107,2026-04-18T10:19:29.246,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50664,64,66,FIN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50664 [FIN|ACK]
3108,2026-04-18T10:19:29.344,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3109,2026-04-18T10:19:29.411,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,126,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3110,2026-04-18T10:19:29.473,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50664,64,78,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50664 [ACK]
3111,2026-04-18T10:19:29.571,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3112,2026-04-18T10:19:29.680,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3113,2026-04-18T10:19:29.800,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3114,2026-04-18T10:19:29.849,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3115,2026-04-18T10:19:29.926,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3116,2026-04-18T10:19:29.989,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50664,64,66,FIN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50664 [FIN|ACK]
3117,2026-04-18T10:19:30.044,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50664,64,78,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50664 [ACK]
3118,2026-04-18T10:19:30.102,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3119,2026-04-18T10:19:30.179,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3120,2026-04-18T10:19:30.251,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3121,2026-04-18T10:19:30.337,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3122,2026-04-18T10:19:30.421,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,94,PSH|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [PSH|ACK]
3123,2026-04-18T10:19:30.524,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3124,2026-04-18T10:19:30.613,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3125,2026-04-18T10:19:30.746,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3126,2026-04-18T10:19:30.834,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3127,2026-04-18T10:19:30.896,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50664,64,78,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50664 [ACK]
3128,2026-04-18T10:19:30.953,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3129,2026-04-18T10:19:31.020,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3130,2026-04-18T10:19:31.084,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,94,PSH|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [PSH|ACK]
3131,2026-04-18T10:19:31.163,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3132,2026-04-18T10:19:31.274,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3133,2026-04-18T10:19:31.353,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3134,2026-04-18T10:19:31.455,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3135,2026-04-18T10:19:31.574,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3136,2026-04-18T10:19:31.703,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3137,2026-04-18T10:19:31.805,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3138,2026-04-18T10:19:31.865,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,94,PSH|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [PSH|ACK]
3139,2026-04-18T10:19:31.947,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3140,2026-04-18T10:19:32.013,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3141,2026-04-18T10:19:32.085,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3142,2026-04-18T10:19:32.146,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3143,2026-04-18T10:19:32.215,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3144,2026-04-18T10:19:32.299,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3145,2026-04-18T10:19:32.421,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3146,2026-04-18T10:19:32.554,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3147,2026-04-18T10:19:32.663,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3148,2026-04-18T10:19:32.742,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3149,2026-04-18T10:19:32.836,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3150,2026-04-18T10:19:32.912,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3151,2026-04-18T10:19:32.974,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3152,2026-04-18T10:19:33.051,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3153,2026-04-18T10:19:33.128,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3154,2026-04-18T10:19:33.199,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3155,2026-04-18T10:19:33.288,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3156,2026-04-18T10:19:33.369,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3157,2026-04-18T10:19:33.458,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3158,2026-04-18T10:19:33.542,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3159,2026-04-18T10:19:33.625,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3160,2026-04-18T10:19:33.728,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3161,2026-04-18T10:19:33.807,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3162,2026-04-18T10:19:33.881,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3163,2026-04-18T10:19:33.947,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50664,64,66,FIN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50664 [FIN|ACK]
3164,2026-04-18T10:19:34.001,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50664,64,78,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50664 [ACK]
3165,2026-04-18T10:19:34.050,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,74,SYN|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [SYN|ACK]
3166,2026-04-18T10:19:34.107,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3167,2026-04-18T10:19:34.176,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,94,PSH|ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [PSH|ACK]
3168,2026-04-18T10:19:34.262,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3169,2026-04-18T10:19:34.338,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3170,2026-04-18T10:19:34.432,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3171,2026-04-18T10:19:34.518,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3172,2026-04-18T10:19:34.611,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3173,2026-04-18T10:19:34.711,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3174,2026-04-18T10:19:34.830,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3175,2026-04-18T10:19:34.915,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3176,2026-04-18T10:19:34.988,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3177,2026-04-18T10:19:35.047,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3178,2026-04-18T10:19:35.097,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3179,2026-04-18T10:19:35.201,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3180,2026-04-18T10:19:35.294,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3181,2026-04-18T10:19:35.406,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50664,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50664 → 10.0.0.6:5001 [ACK]
3182,2026-04-18T10:19:35.488,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,PSH|ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [PSH|ACK]
3183,2026-04-18T10:19:35.569,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3184,2026-04-18T10:19:35.663,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3185,2026-04-18T10:19:35.765,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3186,2026-04-18T10:19:35.855,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50664,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50664 → 10.0.0.6:5001 [ACK]
3187,2026-04-18T10:19:35.923,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3188,2026-04-18T10:19:35.993,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3189,2026-04-18T10:19:36.052,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3190,2026-04-18T10:19:36.106,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3191,2026-04-18T10:19:36.218,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,66,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
3192,2026-04-18T10:19:36.304,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:01,TCP,10.0.0.6,10.0.0.1,5001,50668,64,66,ACK,,,,,,TCP 10.0.0.6:5001 → 10.0.0.1:50668 [ACK]
3193,2026-04-18T10:19:36.421,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:06,TCP,10.0.0.1,10.0.0.6,50668,5001,64,1514,ACK,,,,,,TCP 10.0.0.1:50668 → 10.0.0.6:5001 [ACK]
